Date,Close
2018-07-19 07-PM,467.73
2018-07-19 06-PM,467.68
2018-07-19 05-PM,468.01
2018-07-19 04-PM,463.02
2018-07-19 03-PM,467.91
2018-07-19 02-PM,473.93
2018-07-19 01-PM,480.7
2018-07-19 12-PM,481.8
2018-07-19 11-AM,480.27
2018-07-19 10-AM,477.14
2018-07-19 09-AM,478.72
2018-07-19 08-AM,476.12
2018-07-19 07-AM,476.18
2018-07-19 06-AM,477.61
2018-07-19 05-AM,475.55
2018-07-19 04-AM,475.43
2018-07-19 03-AM,475.1
2018-07-19 02-AM,474.61
2018-07-19 01-AM,472.2
2018-07-19 12-AM,474.99
2018-07-18 11-PM,478.81
2018-07-18 10-PM,479.99
2018-07-18 09-PM,475.67
2018-07-18 08-PM,474.05
2018-07-18 07-PM,483.62
2018-07-18 06-PM,489.72
2018-07-18 05-PM,495.2
2018-07-18 04-PM,492.62
2018-07-18 03-PM,493.33
2018-07-18 02-PM,493.55
2018-07-18 01-PM,493.9
2018-07-18 12-PM,497.89
2018-07-18 11-AM,498.05
2018-07-18 10-AM,498.94
2018-07-18 09-AM,498.9
2018-07-18 08-AM,498.02
2018-07-18 07-AM,503.98
2018-07-18 06-AM,502.49
2018-07-18 05-AM,503.64
2018-07-18 04-AM,503.82
2018-07-18 03-AM,506.0
2018-07-18 02-AM,508.23
2018-07-18 01-AM,502.11
2018-07-18 12-AM,501.92
2018-07-17 11-PM,499.01
2018-07-17 10-PM,500.01
2018-07-17 09-PM,503.51
2018-07-17 08-PM,500.48
2018-07-17 07-PM,499.21
2018-07-17 06-PM,503.65
2018-07-17 05-PM,496.95
2018-07-17 04-PM,471.0
2018-07-17 03-PM,473.43
2018-07-17 02-PM,468.4
2018-07-17 01-PM,466.21
2018-07-17 12-PM,467.56
2018-07-17 11-AM,466.6
2018-07-17 10-AM,472.64
2018-07-17 09-AM,471.69
2018-07-17 08-AM,474.78
2018-07-17 07-AM,473.47
2018-07-17 06-AM,472.1
2018-07-17 05-AM,472.23
2018-07-17 04-AM,475.0
2018-07-17 03-AM,479.32
2018-07-17 02-AM,477.75
2018-07-17 01-AM,476.32
2018-07-17 12-AM,479.6
2018-07-16 11-PM,478.18
2018-07-16 10-PM,474.4
2018-07-16 09-PM,475.34
2018-07-16 08-PM,476.0
2018-07-16 07-PM,477.69
2018-07-16 06-PM,473.55
2018-07-16 05-PM,477.02
2018-07-16 04-PM,472.07
2018-07-16 03-PM,472.69
2018-07-16 02-PM,474.09
2018-07-16 01-PM,470.67
2018-07-16 12-PM,472.51
2018-07-16 11-AM,473.36
2018-07-16 10-AM,468.51
2018-07-16 09-AM,466.71
2018-07-16 08-AM,453.4
2018-07-16 07-AM,452.51
2018-07-16 06-AM,453.8
2018-07-16 05-AM,448.44
2018-07-16 04-AM,446.98
2018-07-16 03-AM,447.66
2018-07-16 02-AM,446.33
2018-07-16 01-AM,445.93
2018-07-16 12-AM,448.13
2018-07-15 11-PM,449.41
2018-07-15 10-PM,449.8
2018-07-15 09-PM,451.46
2018-07-15 08-PM,452.7
2018-07-15 07-PM,450.0
2018-07-15 06-PM,450.02
2018-07-15 05-PM,449.54
2018-07-15 04-PM,450.19
2018-07-15 03-PM,452.04
2018-07-15 02-PM,446.63
2018-07-15 01-PM,446.13
2018-07-15 12-PM,444.21
2018-07-15 11-AM,447.29
2018-07-15 10-AM,444.43
2018-07-15 09-AM,440.5
2018-07-15 08-AM,439.0
2018-07-15 07-AM,436.77
2018-07-15 06-AM,436.81
2018-07-15 05-AM,436.35
2018-07-15 04-AM,436.2
2018-07-15 03-AM,434.17
2018-07-15 02-AM,432.72
2018-07-15 01-AM,432.75
2018-07-15 12-AM,433.19
2018-07-14 11-PM,434.13
2018-07-14 10-PM,433.95
2018-07-14 09-PM,434.78
2018-07-14 08-PM,434.47
2018-07-14 07-PM,434.89
2018-07-14 06-PM,434.0
2018-07-14 05-PM,436.77
2018-07-14 04-PM,436.64
2018-07-14 03-PM,436.48
2018-07-14 02-PM,436.47
2018-07-14 01-PM,434.0
2018-07-14 12-PM,434.13
2018-07-14 11-AM,433.06
2018-07-14 10-AM,430.89
2018-07-14 09-AM,430.63
2018-07-14 08-AM,432.04
2018-07-14 07-AM,432.53
2018-07-14 06-AM,431.22
2018-07-14 05-AM,432.68
2018-07-14 04-AM,431.16
2018-07-14 03-AM,430.29
2018-07-14 02-AM,433.86
2018-07-14 01-AM,433.99
2018-07-14 12-AM,433.32
2018-07-13 11-PM,432.8
2018-07-13 10-PM,432.12
2018-07-13 09-PM,432.19
2018-07-13 08-PM,430.55
2018-07-13 07-PM,429.8
2018-07-13 06-PM,435.0
2018-07-13 05-PM,436.95
2018-07-13 04-PM,437.84
2018-07-13 03-PM,438.54
2018-07-13 02-PM,436.84
2018-07-13 01-PM,437.14
2018-07-13 12-PM,440.83
2018-07-13 11-AM,437.58
2018-07-13 10-AM,436.7
2018-07-13 09-AM,436.76
2018-07-13 08-AM,436.68
2018-07-13 07-AM,436.99
2018-07-13 06-AM,434.6
2018-07-13 05-AM,436.9
2018-07-13 04-AM,436.0
2018-07-13 03-AM,438.0
2018-07-13 02-AM,434.92
2018-07-13 01-AM,433.24
2018-07-13 12-AM,432.27
2018-07-12 11-PM,431.46
2018-07-12 10-PM,424.42
2018-07-12 09-PM,425.45
2018-07-12 08-PM,427.26
2018-07-12 07-PM,428.3
2018-07-12 06-PM,429.89
2018-07-12 05-PM,430.61
2018-07-12 04-PM,434.01
2018-07-12 03-PM,430.8
2018-07-12 02-PM,429.47
2018-07-12 01-PM,429.58
2018-07-12 12-PM,431.43
2018-07-12 11-AM,429.26
2018-07-12 10-AM,429.99
2018-07-12 09-AM,433.12
2018-07-12 08-AM,434.11
2018-07-12 07-AM,432.83
2018-07-12 06-AM,434.67
2018-07-12 05-AM,440.3
2018-07-12 04-AM,439.74
2018-07-12 03-AM,441.28
2018-07-12 02-AM,438.02
2018-07-12 01-AM,439.66
2018-07-12 12-AM,443.21
2018-07-11 11-PM,446.25
2018-07-11 10-PM,442.24
2018-07-11 09-PM,439.66
2018-07-11 08-PM,437.44
2018-07-11 07-PM,436.4
2018-07-11 06-PM,436.53
2018-07-11 05-PM,438.03
2018-07-11 04-PM,437.84
2018-07-11 03-PM,439.66
2018-07-11 02-PM,442.0
2018-07-11 01-PM,443.05
2018-07-11 12-PM,442.29
2018-07-11 11-AM,443.76
2018-07-11 10-AM,439.5
2018-07-11 09-AM,437.27
2018-07-11 08-AM,438.9
2018-07-11 07-AM,435.74
2018-07-11 06-AM,428.63
2018-07-11 05-AM,431.37
2018-07-11 04-AM,434.46
2018-07-11 03-AM,432.81
2018-07-11 02-AM,438.01
2018-07-11 01-AM,438.55
2018-07-11 12-AM,439.86
2018-07-10 11-PM,432.59
2018-07-10 10-PM,437.7
2018-07-10 09-PM,440.56
2018-07-10 08-PM,441.1
2018-07-10 07-PM,438.1
2018-07-10 06-PM,437.44
2018-07-10 05-PM,434.87
2018-07-10 04-PM,438.31
2018-07-10 03-PM,440.33
2018-07-10 02-PM,439.95
2018-07-10 01-PM,440.66
2018-07-10 12-PM,435.74
2018-07-10 11-AM,435.4
2018-07-10 10-AM,448.24
2018-07-10 09-AM,446.01
2018-07-10 08-AM,456.03
2018-07-10 07-AM,457.36
2018-07-10 06-AM,457.26
2018-07-10 05-AM,458.85
2018-07-10 04-AM,463.01
2018-07-10 03-AM,458.89
2018-07-10 02-AM,458.54
2018-07-10 01-AM,469.26
2018-07-10 12-AM,471.29
2018-07-09 11-PM,471.6
2018-07-09 10-PM,477.12
2018-07-09 09-PM,476.83
2018-07-09 08-PM,475.31
2018-07-09 07-PM,476.12
2018-07-09 06-PM,475.64
2018-07-09 05-PM,475.61
2018-07-09 04-PM,477.94
2018-07-09 03-PM,479.01
