,rewardSum,profit,guessedRightCnt,guessedWrongCnt,guessUpCnt,guessDownCnt,guessSkipCnt,guessCnt
572,0.0,9.0,2.0,2.0,4.0,3.0,4.0,11.0
573,-1.0,17.0,0.0,1.0,16.0,16.0,24.0,56.0
574,-1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
575,1.0,-7.0,2.0,1.0,15.0,18.0,38.0,71.0
576,0.0,5.0,0.0,0.0,1.0,0.0,1.0,2.0
577,-1.0,26.0,0.0,1.0,12.0,11.0,25.0,48.0
578,-1.0,8.0,0.0,1.0,16.0,14.0,28.0,58.0
579,-2.0,-28.0,2.0,4.0,14.0,15.0,42.0,71.0
580,1.0,-8.0,1.0,0.0,1.0,1.0,4.0,6.0
581,0.0,-16.0,0.0,0.0,4.0,2.0,4.0,10.0
582,2.0,44.0,2.0,0.0,24.0,11.0,36.0,71.0
583,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
584,0.0,24.0,2.0,2.0,8.0,21.0,33.0,62.0
585,1.0,-12.0,2.0,1.0,2.0,1.0,2.0,5.0
586,0.0,-32.0,0.0,0.0,2.0,3.0,7.0,12.0
587,0.0,14.0,0.0,0.0,2.0,0.0,3.0,5.0
588,0.0,-12.0,1.0,1.0,5.0,1.0,8.0,14.0
589,0.0,4.0,0.0,0.0,19.0,20.0,32.0,71.0
590,0.0,-17.0,0.0,0.0,2.0,2.0,1.0,5.0
591,-1.0,-28.0,0.0,1.0,6.0,17.0,22.0,45.0
592,3.0,64.0,3.0,0.0,13.0,16.0,29.0,58.0
593,2.0,-18.0,3.0,1.0,9.0,9.0,21.0,39.0
594,-1.0,-2.0,0.0,1.0,8.0,12.0,13.0,33.0
595,1.0,27.0,1.0,0.0,2.0,0.0,0.0,2.0
596,-1.0,14.0,0.0,1.0,11.0,10.0,16.0,37.0
597,1.0,0.0,1.0,0.0,2.0,5.0,3.0,10.0
598,1.0,0.0,1.0,0.0,1.0,2.0,2.0,5.0
599,1.0,10.0,1.0,0.0,13.0,20.0,38.0,71.0
600,1.0,-40.0,1.0,0.0,1.0,2.0,1.0,4.0
