,sumPercent,rewardSum,profit,guessedRightCnt,guessedWrongCnt,guessUpCnt,guessDownCnt,guessSkipCnt,guessCnt
3679,-3.8475,-2.1062999999999996,-2.662800000000061,7.0,10.0,6.0,11.0,4.0,21.0
3680,-0.36559999999999704,-1.4049,0.8294000000005326,11.0,10.0,15.0,6.0,9.0,30.0
3681,-15.124600000000001,-14.725000000000001,-22.011899999999514,6.0,10.0,9.0,7.0,15.0,31.0
3682,4.2884,-2.3816999999999995,5.287899999999354,8.0,10.0,10.0,8.0,6.0,24.0
3683,-3.778500000000001,2.5940000000000007,-6.798899999999776,8.0,10.0,6.0,12.0,12.0,30.0
3684,3.7861999999999973,-1.0988999999999998,5.704299999999421,9.0,10.0,14.0,5.0,10.0,29.0
3685,17.380199999999995,-0.06840000000000046,5.844499999999243,11.0,10.0,10.0,11.0,8.0,29.0
3686,-5.750200000000001,-17.1991,-10.973700000000463,2.0,10.0,9.0,3.0,9.0,21.0
3687,-1.4859000000000044,-4.4053,-26.903599999999642,8.0,10.0,11.0,7.0,11.0,29.0
3688,11.607200000000004,-8.6074,4.890699999999924,9.0,10.0,4.0,15.0,13.0,32.0
3689,8.374300000000002,1.4287,6.891900000000533,8.0,10.0,12.0,6.0,9.0,27.0
3690,2.2181,-0.5744999999999998,-5.165000000000873,10.0,10.0,11.0,9.0,5.0,25.0
3691,-1.283999999999999,2.089000000000001,-12.356999999999971,14.0,10.0,14.0,10.0,10.0,34.0
3692,6.563700000000001,9.7583,4.533499999999549,23.0,10.0,18.0,15.0,12.0,45.0
3693,-8.969100000000003,3.4511,-8.644000000000233,13.0,10.0,9.0,14.0,9.0,32.0
3694,-0.11789999999999967,-0.8052,-7.190099999999802,7.0,10.0,10.0,7.0,8.0,25.0
3695,-0.8055999999999983,-1.2521999999999993,-9.060100000000602,14.0,10.0,16.0,8.0,6.0,30.0
3696,-2.5907000000000053,9.6954,-8.294299999999566,16.0,10.0,15.0,11.0,7.0,33.0
3697,-0.3754999999999997,0.3702999999999999,-5.274799999999232,11.0,10.0,10.0,11.0,14.0,35.0
3698,4.621200000000001,6.2589,-11.418499999999767,28.0,10.0,21.0,17.0,10.0,49.0
3699,3.2491,-2.5579,0.09959999999955471,5.0,10.0,11.0,4.0,7.0,22.0
3700,2.7771999999999952,1.245299999999999,-9.447200000000521,21.0,10.0,16.0,15.0,21.0,52.0
3701,1.0984999999999996,4.142999999999999,-9.972799999999552,13.0,10.0,10.0,13.0,8.0,31.0
3702,10.236799999999995,-10.8687,-5.024400000000242,3.0,10.0,5.0,8.0,5.0,18.0
3703,3.8162000000000003,-0.6053999999999998,-3.123199999999997,8.0,10.0,8.0,10.0,4.0,22.0
3704,-1.0566999999999993,-2.3714000000000004,-6.915399999999863,9.0,10.0,10.0,9.0,12.0,31.0
3705,6.656500000000003,-0.6397999999999993,-1.355600000000777,7.0,10.0,8.0,9.0,8.0,25.0
3706,-2.5968999999999993,1.6741000000000008,-3.9109000000007654,8.0,10.0,12.0,6.0,5.0,23.0
3707,-0.14719999999999978,1.3351000000000004,-11.212600000000748,12.0,10.0,12.0,10.0,20.0,42.0
3708,-2.2708000000000013,5.283999999999998,-8.245999999999185,13.0,10.0,16.0,7.0,14.0,37.0
3709,-1.5684,-1.0211000000000001,-5.79989999999998,7.0,10.0,8.0,9.0,13.0,30.0
3710,-5.521300000000002,15.315499999999998,-10.39259999999922,17.0,10.0,12.0,15.0,8.0,35.0
3711,2.824100000000005,6.322899999999997,-18.49120000000039,17.0,10.0,22.0,5.0,18.0,45.0
