Date,Close
2018-09-20 05-PM,210.42
2018-09-20 04-PM,210.33
2018-09-20 03-PM,210.97
2018-09-20 02-PM,211.96
2018-09-20 01-PM,211.76
2018-09-20 12-PM,212.22
2018-09-20 11-AM,209.92
2018-09-20 10-AM,207.96
2018-09-20 09-AM,208.26
2018-09-20 08-AM,209.02
2018-09-20 07-AM,209.01
2018-09-20 06-AM,207.64
2018-09-20 05-AM,207.53
2018-09-20 04-AM,209.26
2018-09-20 03-AM,209.06
2018-09-20 02-AM,210.58
2018-09-20 01-AM,211.22
2018-09-20 12-AM,209.81
2018-09-19 11-PM,208.98
2018-09-19 10-PM,209.62
2018-09-19 09-PM,210.81
2018-09-19 08-PM,209.32
2018-09-19 07-PM,200.63
2018-09-19 06-PM,207.96
2018-09-19 05-PM,209.2
2018-09-19 04-PM,209.31
2018-09-19 03-PM,209.65
2018-09-19 02-PM,207.12
2018-09-19 01-PM,206.95
2018-09-19 12-PM,205.16
2018-09-19 11-AM,207.66
2018-09-19 10-AM,208.29
2018-09-19 09-AM,211.27
2018-09-19 08-AM,211.23
2018-09-19 07-AM,211.38
2018-09-19 06-AM,211.12
2018-09-19 05-AM,210.89
2018-09-19 04-AM,212.57
2018-09-19 03-AM,212.03
2018-09-19 02-AM,211.8
2018-09-19 01-AM,208.19
2018-09-19 12-AM,208.5
2018-09-18 11-PM,210.91
2018-09-18 10-PM,208.17
2018-09-18 09-PM,207.69
2018-09-18 08-PM,207.08
2018-09-18 07-PM,209.48
2018-09-18 06-PM,209.36
2018-09-18 05-PM,211.41
2018-09-18 04-PM,211.45
2018-09-18 03-PM,211.01
2018-09-18 02-PM,211.67
2018-09-18 01-PM,207.31
2018-09-18 12-PM,199.75
2018-09-18 11-AM,196.01
2018-09-18 10-AM,197.38
2018-09-18 09-AM,197.04
2018-09-18 08-AM,199.85
2018-09-18 07-AM,197.67
2018-09-18 06-AM,197.29
2018-09-18 05-AM,196.34
2018-09-18 04-AM,194.52
2018-09-18 03-AM,196.84
2018-09-18 02-AM,197.15
2018-09-18 01-AM,196.6
2018-09-18 12-AM,195.97
2018-09-17 11-PM,195.45
2018-09-17 10-PM,196.8
2018-09-17 09-PM,194.3
2018-09-17 08-PM,196.99
2018-09-17 07-PM,204.52
2018-09-17 06-PM,205.52
2018-09-17 05-PM,204.93
2018-09-17 04-PM,206.59
2018-09-17 03-PM,213.56
2018-09-17 02-PM,216.66
2018-09-17 01-PM,217.02
2018-09-17 12-PM,219.09
2018-09-17 11-AM,219.18
2018-09-17 10-AM,220.02
2018-09-17 09-AM,216.4
2018-09-17 08-AM,217.72
2018-09-17 07-AM,219.38
2018-09-17 06-AM,219.56
2018-09-17 05-AM,218.89
2018-09-17 04-AM,222.7
2018-09-17 03-AM,223.44
2018-09-17 02-AM,223.11
2018-09-17 01-AM,223.91
2018-09-17 12-AM,220.19
2018-09-16 11-PM,219.64
2018-09-16 10-PM,219.61
2018-09-16 09-PM,221.74
2018-09-16 08-PM,222.21
2018-09-16 07-PM,218.15
2018-09-16 06-PM,217.86
2018-09-16 05-PM,218.52
2018-09-16 04-PM,217.41
2018-09-16 03-PM,216.98
2018-09-16 02-PM,216.76
2018-09-16 01-PM,219.63
2018-09-16 12-PM,219.31
2018-09-16 11-AM,220.54
2018-09-16 10-AM,217.76
2018-09-16 09-AM,217.23
2018-09-16 08-AM,214.01
2018-09-16 07-AM,213.88
2018-09-16 06-AM,215.92
2018-09-16 05-AM,214.65
2018-09-16 04-AM,214.76
2018-09-16 03-AM,217.5
2018-09-16 02-AM,219.24
2018-09-16 01-AM,220.79
2018-09-16 12-AM,221.69
2018-09-15 11-PM,221.05
2018-09-15 10-PM,220.58
2018-09-15 09-PM,223.39
2018-09-15 08-PM,224.05
2018-09-15 07-PM,223.38
2018-09-15 06-PM,226.89
2018-09-15 05-PM,225.3
2018-09-15 04-PM,223.72
2018-09-15 03-PM,224.99
2018-09-15 02-PM,221.44
2018-09-15 01-PM,218.27
2018-09-15 12-PM,216.79
2018-09-15 11-AM,216.21
2018-09-15 10-AM,218.07
2018-09-15 09-AM,215.78
2018-09-15 08-AM,214.09
2018-09-15 07-AM,212.48
2018-09-15 06-AM,212.61
2018-09-15 05-AM,215.4
2018-09-15 04-AM,213.71
2018-09-15 03-AM,212.01
2018-09-15 02-AM,215.19
2018-09-15 01-AM,209.78
2018-09-15 12-AM,210.0
2018-09-14 11-PM,215.86
2018-09-14 10-PM,214.9
2018-09-14 09-PM,218.81
2018-09-14 08-PM,219.06
2018-09-14 07-PM,214.99
2018-09-14 06-PM,212.64
2018-09-14 05-PM,217.56
2018-09-14 04-PM,207.99
2018-09-14 03-PM,204.71
2018-09-14 02-PM,205.2
2018-09-14 01-PM,208.92
2018-09-14 12-PM,208.78
2018-09-14 11-AM,205.71
2018-09-14 10-AM,204.6
2018-09-14 09-AM,204.19
2018-09-14 08-AM,212.95
2018-09-14 07-AM,217.45
2018-09-14 06-AM,217.77
2018-09-14 05-AM,216.69
2018-09-14 04-AM,218.69
2018-09-14 03-AM,219.7
2018-09-14 02-AM,213.59
2018-09-14 01-AM,208.97
2018-09-14 12-AM,211.39
2018-09-13 11-PM,208.07
2018-09-13 10-PM,205.0
2018-09-13 09-PM,205.88
2018-09-13 08-PM,202.81
2018-09-13 07-PM,206.22
2018-09-13 06-PM,207.77
2018-09-13 05-PM,208.0
2018-09-13 04-PM,202.73
2018-09-13 03-PM,202.68
2018-09-13 02-PM,204.94
2018-09-13 01-PM,198.2
2018-09-13 12-PM,195.52
2018-09-13 11-AM,193.08
2018-09-13 10-AM,191.09
2018-09-13 09-AM,188.84
2018-09-13 08-AM,186.52
2018-09-13 07-AM,188.34
2018-09-13 06-AM,186.36
2018-09-13 05-AM,190.75
2018-09-13 04-AM,189.46
2018-09-13 03-AM,188.96
2018-09-13 02-AM,189.6
2018-09-13 01-AM,190.83
2018-09-13 12-AM,182.79
2018-09-12 11-PM,182.76
2018-09-12 10-PM,180.85
2018-09-12 09-PM,182.02
2018-09-12 08-PM,179.69
2018-09-12 07-PM,179.34
2018-09-12 06-PM,173.18
2018-09-12 05-PM,169.8
2018-09-12 04-PM,171.2
2018-09-12 03-PM,172.28
2018-09-12 02-PM,173.26
2018-09-12 01-PM,170.93
2018-09-12 12-PM,169.92
2018-09-12 11-AM,170.95
2018-09-12 10-AM,171.8
2018-09-12 09-AM,170.22
2018-09-12 08-AM,170.31
2018-09-12 07-AM,171.3
2018-09-12 06-AM,176.15
2018-09-12 05-AM,175.8
2018-09-12 04-AM,176.8
2018-09-12 03-AM,178.83
2018-09-12 02-AM,179.13
2018-09-12 01-AM,181.25
2018-09-12 12-AM,185.15
2018-09-11 11-PM,184.75
2018-09-11 10-PM,186.11
2018-09-11 09-PM,181.87
2018-09-11 08-PM,182.71
2018-09-11 07-PM,181.74
2018-09-11 06-PM,181.66
2018-09-11 05-PM,183.77
2018-09-11 04-PM,184.0
2018-09-11 03-PM,184.21
2018-09-11 02-PM,190.14
2018-09-11 01-PM,189.82
2018-09-11 12-PM,190.34
2018-09-11 11-AM,192.92
2018-09-11 10-AM,193.99
2018-09-11 09-AM,194.0
2018-09-11 08-AM,193.57
2018-09-11 07-AM,194.33
2018-09-11 06-AM,193.94
2018-09-11 05-AM,193.15
2018-09-11 04-AM,194.94
2018-09-11 03-AM,196.5
2018-09-11 02-AM,198.48
2018-09-11 01-AM,197.01
2018-09-11 12-AM,196.94
2018-09-10 11-PM,195.17
2018-09-10 10-PM,195.0
2018-09-10 09-PM,196.28
