Date,Close
2018-09-29 12-PM,6570.01
2018-09-29 11-AM,6536.66
2018-09-29 10-AM,6528.56
2018-09-29 09-AM,6512.43
2018-09-29 08-AM,6515.3
2018-09-29 07-AM,6497.5
2018-09-29 06-AM,6488.8
2018-09-29 05-AM,6492.13
2018-09-29 04-AM,6486.66
2018-09-29 03-AM,6499.01
2018-09-29 02-AM,6463.63
2018-09-29 01-AM,6609.98
2018-09-29 12-AM,6620.01
2018-09-28 11-PM,6620.98
2018-09-28 10-PM,6630.35
2018-09-28 09-PM,6644.0
2018-09-28 08-PM,6675.09
2018-09-28 07-PM,6636.99
2018-09-28 06-PM,6642.54
2018-09-28 05-PM,6643.0
2018-09-28 04-PM,6654.94
2018-09-28 03-PM,6649.08
2018-09-28 02-PM,6635.82
2018-09-28 01-PM,6585.19
2018-09-28 12-PM,6644.87
2018-09-28 11-AM,6637.01
2018-09-28 10-AM,6643.52
2018-09-28 09-AM,6719.0
2018-09-28 08-AM,6762.77
2018-09-28 07-AM,6724.1
2018-09-28 06-AM,6703.99
2018-09-28 05-AM,6700.01
2018-09-28 04-AM,6693.24
2018-09-28 03-AM,6697.2
2018-09-28 02-AM,6710.11
2018-09-28 01-AM,6696.12
2018-09-28 12-AM,6680.01
2018-09-27 11-PM,6671.51
2018-09-27 10-PM,6714.99
2018-09-27 09-PM,6695.0
2018-09-27 08-PM,6662.01
2018-09-27 07-PM,6509.99
2018-09-27 06-PM,6500.01
2018-09-27 05-PM,6495.32
2018-09-27 04-PM,6487.01
2018-09-27 03-PM,6506.5
2018-09-27 02-PM,6497.27
2018-09-27 01-PM,6497.27
2018-09-27 12-PM,6478.01
2018-09-27 11-AM,6460.92
2018-09-27 10-AM,6456.87
2018-09-27 09-AM,6455.0
2018-09-27 08-AM,6451.59
2018-09-27 07-AM,6465.0
2018-09-27 06-AM,6460.01
2018-09-27 05-AM,6472.0
2018-09-27 04-AM,6494.0
2018-09-27 03-AM,6491.0
2018-09-27 02-AM,6482.13
2018-09-27 01-AM,6491.0
2018-09-27 12-AM,6455.66
2018-09-26 11-PM,6459.38
2018-09-26 10-PM,6471.77
2018-09-26 09-PM,6497.0
2018-09-26 08-PM,6495.72
2018-09-26 07-PM,6511.46
2018-09-26 06-PM,6527.43
2018-09-26 05-PM,6520.99
2018-09-26 04-PM,6530.01
2018-09-26 03-PM,6512.0
2018-09-26 02-PM,6483.21
2018-09-26 01-PM,6499.46
2018-09-26 12-PM,6520.0
2018-09-26 11-AM,6458.44
2018-09-26 10-AM,6449.99
2018-09-26 09-AM,6445.34
2018-09-26 08-AM,6443.25
2018-09-26 07-AM,6430.8
2018-09-26 06-AM,6434.38
2018-09-26 05-AM,6395.0
2018-09-26 04-AM,6387.01
2018-09-26 03-AM,6398.01
2018-09-26 02-AM,6394.53
2018-09-26 01-AM,6401.0
2018-09-26 12-AM,6436.89
2018-09-25 11-PM,6390.54
2018-09-25 10-PM,6388.0
2018-09-25 09-PM,6388.29
2018-09-25 08-PM,6363.86
2018-09-25 07-PM,6355.0
2018-09-25 06-PM,6390.99
2018-09-25 05-PM,6392.8
2018-09-25 04-PM,6402.44
2018-09-25 03-PM,6420.0
2018-09-25 02-PM,6412.95
2018-09-25 01-PM,6437.87
2018-09-25 12-PM,6392.0
2018-09-25 11-AM,6402.99
2018-09-25 10-AM,6409.99
2018-09-25 09-AM,6404.6
2018-09-25 08-AM,6376.65
2018-09-25 07-AM,6420.57
2018-09-25 06-AM,6457.8
2018-09-25 05-AM,6456.51
